RRi,RRii,RRi_interp,RRii_interp,freqs,periodogram,low_power,high_power,activitytype_daytime,activitytype,activitytype_interp,activitytype_daytime_interp,steps_daytime,steps,steps_interp,steps_daytime_interp,hr_daytime,hr,hr_interp,hr_daytime_interp,rMSSD,pNN50,Median,gt180,act_silent_percentage,act_walking_percentage,act_running_percentage,act_nonWear_percentage,act_REM_percentage,act_NREM_percentage,act_charging_percentage,act_undefined_percentage,act_silent_percentage_allday,act_walking_percentage_allday,act_running_percentage_allday,act_nonWear_percentage_allday,act_REM_percentage_allday,act_NREM_percentage_allday,act_charging_percentage_allday,act_undefined_percentage_allday
71,80,87,88,0.192543254,13556.60244,,,,,0,30.74051833,,,3.092099817,30.74051833,32.02384694,71,87,30.74051833,,,,,,,,,,,,,,,,,,,,
80,76,88,90,0.192592259,13575.95314,,,,,0,30.74135194,,,3.642283333,30.74135194,32.03958222,80,88,30.74135194,,,,,,,,,,,,,,,,,,,,
76,73,90,91,0.192641264,13595.31662,,,,,0,30.74330917,,,4.93405,30.74330917,32.04060194,76,90,30.74330917,,,,,,,,,,,,,,,,,,,,
73,71,91,97,0.192690269,13614.6928,,,,,0,30.74332889,,,4.947066483,30.74332889,32.04061222,73,91,30.74332889,,,,,,,,,,,,,,,,,,,,
71,70,97,91.5,0.192739274,13634.08163,,,,,0,30.74334444,,,4.95733315,30.74334444,32.0406225,71,97,30.74334444,,,,,,,,,,,,,,,,,,,,
70,69,91.5,91.5,0.192788279,13653.48306,,,,,0,30.74335306,,,4.963016667,30.74335306,32.0406275,70,91.5,30.74335306,,,,,,,,,,,,,,,,,,,,
69,70,91.5,91.5,0.192837284,13672.89701,,,,,0,30.74336167,,,4.968699817,30.74336167,32.04096556,69,91.5,30.74336167,,,,,,,,,,,,,,,,,,,,
70,71,91.5,92.08333333,0.192886289,13692.32343,,,,,0,30.74337083,,,4.974749817,30.74337083,32.041485,70,91.5,30.74337083,,,,,,,,,,,,,,,,,,,,
71,72,92.08333333,92.08333333,0.192935294,13711.76225,,,,,0,30.74475222,,,5.886466667,30.74475222,32.04200306,71,92.08333333,30.74475222,,,,,,,,,,,,,,,,,,,,
72,71,92.08333333,92.08333333,0.192984298,13731.21342,,,,,0,30.74652278,,,7.055033333,30.74652278,32.04511528,72,92.08333333,30.74652278,,,,,,,,,,,,,,,,,,,,
71,72,92.08333333,92.08333333,0.193033303,13750.67688,,,,,0,30.74654028,,,7.066583333,30.74654028,32.04736361,71,92.08333333,30.74654028,,,,,,,,,,,,,,,,,,,,
72,73,92.08333333,92.08333333,0.193082308,13770.15255,,,,,0,30.74654917,,,7.072449817,30.74654917,32.05082194,72,92.08333333,30.74654917,,,,,,,,,,,,,,,,,,,,
73,74,92.08333333,83,0.193131313,13789.6404,,,,,0,30.74655861,,,7.078683333,30.74655861,32.05376222,73,92.08333333,30.74655861,,,,,,,,,,,,,,,,,,,,
74,73,83,85,0.193180318,13809.14034,,,,,0,30.74656806,,,7.084916483,30.74656806,32.05477417,74,83,30.74656806,,,,,,,,,,,,,,,,,,,,
73,72,85,86,0.193229323,13828.65232,,,,,0,30.74657694,,,7.090783333,30.74657694,32.05549139,73,85,30.74657694,,,,,,,,,,,,,,,,,,,,
72,71,86,88,0.193278328,13848.17629,,,,,0,30.74668472,,,7.161916667,30.74668472,32.05687361,72,86,30.74668472,,,,,,,,,,,,,,,,,,,,
71,69,88,89,0.193327333,13867.71218,,,,,0,30.74696889,,,7.349466667,30.74696889,32.05792028,71,88,30.74696889,,,,,,,,,,,,,,,,,,,,
69,68,89,91,0.193376338,13887.25992,,,,,0,30.74740278,,,7.635833333,30.74740278,32.05793028,69,89,30.74740278,,,,,,,,,,,,,,,,,,,,
68,69,91,92,0.193425343,13906.81947,,,,,0,30.74751889,,,7.712466667,30.74751889,32.05793611,68,91,30.74751889,,,,,,,,,,,,,,,,,,,,
69,70,92,93,0.193474347,13926.39075,,,,,0,30.7478025,,,7.899649817,30.7478025,32.05860278,69,92,30.7478025,,,,,,,,,,,,,,,,,,,,
70,72,93,94,0.193523352,13945.97371,,,,,0,30.74957833,,,9.0717,30.74957833,32.05912389,70,93,30.74957833,,,,,,,,,,,,,,,,,,,,
72,74,94,95,0.193572357,13965.56828,,,,,0,30.74959472,,,9.082516483,30.74959472,32.0594675,72,94,30.74959472,,,,,,,,,,,,,,,,,,,,
74,73,95,96,0.193621362,13985.17442,,,,,0,30.74960694,,,9.090583333,30.74960694,32.05998639,74,95,30.74960694,,,,,,,,,,,,,,,,,,,,
73,74,96,97,0.193670367,14004.79204,,,,,0,30.749615,,,9.0959,30.749615,32.06448194,73,96,30.749615,,,,,,,,,,,,,,,,,,,,
74,73,97,96.40589053,0.193719372,14024.4211,,,,,0,30.75145222,,,10.30846648,30.75145222,32.06586556,74,97,30.75145222,,,,,,,,,,,,,,,,,,,,
73,72,96.40589053,96,0.193768377,14044.06154,,,,,0,30.7525,,,11,30.7525,32.06638417,73,96.40589053,30.7525,,,,,,,,,,,,,,,,,,,,
72,71,96,95,0.193817382,14063.71329,,,,,0,30.75321583,,,10.52755018,30.75321583,32.06724861,72,96,30.75321583,,,,,,,,,,,,,,,,,,,,
71,70,95,94,0.193866387,14083.37629,,,,,0,30.75593583,,,8.732350183,30.75593583,32.06811389,71,95,30.75593583,,,,,,,,,,,,,,,,,,,,
70,72,94,92,0.193915392,14103.05048,,,,,0,30.75774889,,,7.535733517,30.75774889,32.06949694,70,94,30.75774889,,,,,,,,,,,,,,,,,,,,
72,73,92,91,0.193964396,14122.7358,,,,,0,30.75776778,,,7.52326685,30.75776778,32.07174528,72,92,30.75776778,,,,,,,,,,,,,,,,,,,,
73,72,91,90,0.194013401,14142.43219,,,,,0,30.75778111,,,7.514466667,30.75778111,32.07279472,73,91,30.75778111,,,,,,,,,,,,,,,,,,,,
72,71,90,89,0.194062406,14162.13958,,,,,0,30.7577925,,,7.506950183,30.7577925,32.07364694,72,90,30.7577925,,,,,,,,,,,,,,,,,,,,
71,72,89,88,0.194111411,14181.85793,,,,,0,30.75780306,,,7.499983333,30.75780306,32.07485806,71,89,30.75780306,,,,,,,,,,,,,,,,,,,,
72,73,88,89,0.194160416,14201.58716,,,,,0,30.7579025,,,7.434350183,30.7579025,32.07594194,72,88,30.7579025,,,,,,,,,,,,,,,,,,,,
73,72,89,87,0.194209421,14221.32721,,,,,0,30.76041889,,,5.773533517,30.76041889,32.077105,73,89,30.76041889,,,,,,,,,,,,,,,,,,,,
72,71,87,86,0.194258426,14241.07803,,,,,0,30.76223417,,,4.575450183,30.76223417,32.07727778,72,87,30.76223417,,,,,,,,,,,,,,,,,,,,
71,70,86,87,0.194307431,14260.83955,,,,,0,30.76224944,,,4.565366667,30.76224944,32.07797028,71,86,30.76224944,,,,,,,,,,,,,,,,,,,,
70,71,87,88,0.194356436,14280.61171,,,,,0,30.76225861,,,4.559316667,30.76225861,32.07903611,70,87,30.76225861,,,,,,,,,,,,,,,,,,,,
71,72,88,83.56138426,0.194405441,14300.39445,,,,,0,30.76226722,,,4.553633517,30.76226722,32.07987222,71,88,30.76226722,,,,,,,,,,,,,,,,,,,,
72,73,83.56138426,79,0.194454445,14320.18771,,,,,0,30.76916667,,,0,30.76916667,32.08004444,72,83.56138426,30.76916667,,,,,,,,,,,,,,,,,,,,
73,74,79,79,0.19450345,14339.99142,,,,,0,30.77625694,,,0,30.77625694,32.08039028,73,79,30.77625694,,,,,,,,,,,,,,,,,,,,
74,73,79,79,0.194552455,14359.80552,,,,,0,30.77802083,,,0,30.77802083,32.08125528,74,79,30.77802083,,,,,,,,,,,,,,,,,,,,
73,72,79,79,0.19460146,14379.62996,,,,,0,30.77803722,,,0,30.77803722,32.08230667,73,79,30.77803722,,,,,,,,,,,,,,,,,,,,
72,71,79,79,0.194650465,14399.46467,,,,,0,30.77805111,,,0,30.77805111,32.08231833,72,79,30.77805111,,,,,,,,,,,,,,,,,,,,
71,70,79,79,0.19469947,14419.30958,,,,,0,30.77806,,,0,30.77806,32.08315722,71,79,30.77806,,,,,,,,,,,,,,,,,,,,
70,71,79,79,0.194748475,14439.16464,,,,,0,30.77815889,,,0,30.77815889,32.08419583,70,79,30.77815889,,,,,,,,,,,,,,,,,,,,
71,70,79,69,0.19479748,14459.02978,,,,,0,30.77850361,,,0,30.77850361,32.08575083,71,79,30.77850361,,,,,,,,,,,,,,,,,,,,
70,71,69,70,0.194846485,14478.90494,,,,,0,30.77867722,,,0,30.77867722,32.08748,70,69,30.77867722,,,,,,,,,,,,,,,,,,,,
71,70,70,69,0.19489549,14498.79007,,,,,0,30.77902306,,,0,30.77902306,32.08903694,71,70,30.77902306,,,,,,,,,,,,,,,,,,,,
70,69,69,68,0.194944494,14518.68508,,,,,0,30.77988722,,,0,30.77988722,32.08972861,70,69,30.77988722,,,,,,,,,,,,,,,,,,,,
69,70,68,69,0.194993499,14538.58993,,,,,0,30.78165389,,,0,30.78165389,32.09076611,69,68,30.78165389,,,,,,,,,,,,,,,,,,,,
70,71,69,68,0.195042504,14558.50454,,,,,0,30.78167,,,0,30.78167,32.09180333,70,69,30.78167,,,,,,,,,,,,,,,,,,,,
71,72,68,67,0.195091509,14578.42886,,,,,0,30.78351806,,,0,30.78351806,32.09301417,71,68,30.78351806,,,,,,,,,,,,,,,,,,,,
72,73,67,68,0.195140514,14598.36283,,,,,0,30.78527056,,,0,30.78527056,32.09543389,72,67,30.78527056,,,,,,,,,,,,,,,,,,,,
73,74,68,69,0.195189519,14618.30637,,,,,0,30.78528917,,,0,30.78528917,32.09664472,73,68,30.78528917,,,,,,,,,,,,,,,,,,,,
74,75,69,70.58971697,0.195238524,14638.25943,,,,,0,30.78542111,,,0,30.78542111,32.09716417,74,69,30.78542111,,,,,,,,,,,,,,,,,,,,
75,76,70.58971697,71,0.195287529,14658.22194,,,,,0,30.78583333,,,0,30.78583333,32.09750889,75,70.58971697,30.78583333,,,,,,,,,,,,,,,,,,,,
76,75,71,72,0.195336534,14678.19383,,,,,0,30.78593972,,,0,30.78593972,32.09837444,76,71,30.78593972,,,,,,,,,,,,,,,,,,,,
75,74,72,73,0.195385539,14698.17505,,,,,0,30.7861125,,,0,30.7861125,32.09993083,75,72,30.7861125,,,,,,,,,,,,,,,,,,,,
74,73,73,71,0.195434543,14718.16553,,,,,0,30.78628472,,,0,30.78628472,32.10079528,74,73,30.78628472,,,,,,,,,,,,,,,,,,,,
73,72,71,70,0.195483548,14738.1652,,,,,0,30.78715056,,,0,30.78715056,32.10165972,73,71,30.78715056,,,,,,,,,,,,,,,,,,,,
72,73,70,69,0.195532553,14758.174,,,,,0,30.78891778,,,0,30.78891778,32.10260861,72,70,30.78891778,,,,,,,,,,,,,,,,,,,,
73,74,69,70,0.195581558,14778.19186,,,,,0,30.78893583,,,0,30.78893583,32.10477222,73,69,30.78893583,,,,,,,,,,,,,,,,,,,,
74,73,70,71,0.195630563,14798.21873,,,,,0,30.78974389,,,0,30.78974389,32.10788389,74,70,30.78974389,,,,,,,,,,,,,,,,,,,,
73,72,71,72,0.195679568,14818.25452,,,,,0,30.78991722,,,0,30.78991722,32.10978583,73,71,30.78991722,,,,,,,,,,,,,,,,,,,,
72,71,72,71,0.195728573,14838.29919,,,,,0,30.79078694,,,0,30.79078694,32.11013194,72,72,30.79078694,,,,,,,,,,,,,,,,,,,,
71,72,71,69,0.195777578,14858.35265,,,,,0,30.79260083,,,0,30.79260083,32.11030472,71,71,30.79260083,,,,,,,,,,,,,,,,,,,,
72,80,69,66,0.195826583,14878.41486,,,,,0,30.79261639,,,0,30.79261639,32.11082361,72,69,30.79261639,,,,,,,,,,,,,,,,,,,,
80,80,66,64,0.195875588,14898.48573,,,,,0,30.79262611,,,0,30.79262611,32.12448417,80,66,30.79262611,,,,,,,,,,,,,,,,,,,,
80,80,64,65,0.195924592,14918.5652,,,,,0,30.79263667,,,0,30.79263667,32.12639778,80,64,30.79263667,,,,,,,,,,,,,,,,,,,,
80,80,65,66,0.195973597,14938.65322,,,,,0,30.79389389,,,0,30.79389389,32.12641639,80,65,30.79389389,,,,,,,,,,,,,,,,,,,,
80,80,66,67,0.196022602,14958.7497,,,,,0,30.79566167,,,0,30.79566167,32.12675194,80,66,30.79566167,,,,,,,,,,,,,,,,,,,,
80,90,67,66,0.196071607,14978.85458,,,,,0,30.79614222,,,0,30.79614222,32.12676444,80,67,30.79614222,,,,,,,,,,,,,,,,,,,,
90,88,66,65,0.196120612,14998.9678,,,,,0,30.79700667,,,0,30.79700667,32.12677722,90,66,30.79700667,,,,,,,,,,,,,,,,,,,,
88,87,65,64,0.196169617,15019.08929,,,,,0,30.79877583,,,0,30.79877583,32.12678806,88,65,30.79877583,,,,,,,,,,,,,,,,,,,,
87,86,64,63,0.196218622,15039.21897,,,,,0,30.79879389,,,0,30.79879389,32.12679667,87,64,30.79879389,,,,,,,,,,,,,,,,,,,,
86,85,63,62,0.196267627,15059.35679,,,,,0,30.79880444,,,0,30.79880444,32.12725083,86,63,30.79880444,,,,,,,,,,,,,,,,,,,,
85,84,62,63,0.196316632,15079.50267,,,,,0,30.79881444,,,0,30.79881444,32.12759722,85,62,30.79881444,,,,,,,,,,,,,,,,,,,,
84,83,63,64,0.196365637,15099.65654,,,,,0,30.79890861,,,0,30.79890861,32.13025722,84,63,30.79890861,,,,,,,,,,,,,,,,,,,,
83,82,64,64.17307994,0.196414641,15119.81834,,,,,0,30.80219389,,,0,30.80219389,32.13027528,83,64,30.80219389,,,,,,,,,,,,,,,,,,,,
82,81,64.17307994,65,0.196463646,15139.98799,,,,,0,30.8025,,,0,30.8025,32.13028444,82,64.17307994,30.8025,,,,,,,,,,,,,,,,,,,,
81,80,65,66,0.196512651,15160.16543,,,,,0,30.8039625,,,0,30.8039625,32.13029417,81,65,30.8039625,,,,,,,,,,,,,,,,,,,,
80,92,66,67,0.196561656,15180.35059,,,,,0,30.80398194,,,0,30.80398194,32.13053667,80,66,30.80398194,,,,,,,,,,,,,,,,,,,,
92,86,67,68,0.196610661,15200.54339,,,,,0,30.80530639,,,0,30.80530639,32.13259944,92,67,30.80530639,,,,,,,,,,,,,,,,,,,,
86,84,68,70,0.196659666,15220.74376,,,,,0,30.80706667,,,0,30.80706667,32.13262056,86,68,30.80706667,,,,,,,,,,,,,,,,,,,,
84,83,70,71,0.196708671,15240.95164,,,,,0,30.807085,,,0,30.807085,32.13263417,84,70,30.807085,,,,,,,,,,,,,,,,,,,,
83,82,71,72,0.196757676,15261.16696,,,,,0,30.80709583,,,0,30.80709583,32.13264694,83,71,30.80709583,,,,,,,,,,,,,,,,,,,,
82,81,72,75,0.196806681,15281.38963,,,,,0,30.80710639,,,0,30.80710639,32.13266111,82,72,30.80710639,,,,,,,,,,,,,,,,,,,,
81,82,75,76,0.196855686,15301.6196,,,,,0,30.80738194,,,0,30.80738194,32.13267917,81,75,30.80738194,,,,,,,,,,,,,,,,,,,,
82,81,76,75,0.19690469,15321.85678,,,,,0,30.80755444,,,0,30.80755444,32.1333025,82,76,30.80755444,,,,,,,,,,,,,,,,,,,,
81,77,75,74,0.196953695,15342.10111,,,,,0,30.80893778,,,0,30.80893778,32.13382139,81,75,30.80893778,,,,,,,,,,,,,,,,,,,,
77,74,74,73,0.1970027,15362.35251,,,,,0,30.81070944,,,0,30.81070944,32.13568694,77,74,30.81070944,,,,,,,,,,,,,,,,,,,,
74,73,73,72,0.197051705,15382.61091,,,,,0,30.81072556,,,0,30.81072556,32.13570417,74,73,30.81072556,,,,,,,,,,,,,,,,,,,,
73,74,72,71,0.19710071,15402.87624,,,,,0,30.812395,,,0,30.812395,32.13571389,73,72,30.812395,,,,,,,,,,,,,,,,,,,,
74,73,71,69,0.197149715,15423.14842,,,,,0,30.81416306,,,0,30.81416306,32.13572611,74,71,30.81416306,,,,,,,,,,,,,,,,,,,,
73,72,69,71,0.19719872,15443.42738,,,,,0,30.81418056,,,0,30.81418056,32.13815889,73,69,30.81418056,,,,,,,,,,,,,,,,,,,,
72,73,71,73,0.197247725,15463.71305,,,,,0,30.81419194,,,0,30.81419194,32.14034944,72,71,30.81419194,,,,,,,,,,,,,,,,,,,,
73,74,73,75,0.19729673,15484.00534,,,,,0,30.81420194,,,0,30.81420194,32.14036583,73,73,30.81420194,,,,,,,,,,,,,,,,,,,,
74,75,75,74,0.197345735,15504.30419,,,,,0,30.81421056,,,0,30.81421056,32.14037861,74,75,30.81421056,,,,,,,,,,,,,,,,,,,,
75,80,74,75,0.197394739,15524.60952,,,,,0,30.81422028,,,0,30.81422028,32.140565,75,74,30.81422028,,,,,,,,,,,,,,,,,,,,
80,79.05226717,75,74,0.197443744,15544.92124,,,,,0,30.81464389,,,0,30.81464389,32.14488889,80,75,30.81464389,,,,,,,,,,,,,,,,,,,,
79.05226717,79.52613359,74,73,0.197492749,15565.2393,,,,,0,30.81481694,,,0,30.81481694,32.14728694,79.05226717,74,30.81481694,,,,,,,,,,,,,,,,,,,,
79.52613359,79.52613359,73,72,0.197541754,15585.56361,,,,,0,30.81516222,,,0,30.81516222,32.1473025,79.52613359,73,30.81516222,,,,,,,,,,,,,,,,,,,,
79.52613359,79.52613359,72,71,0.197590759,15605.89408,,,,,0,30.81550889,,,0,30.81550889,32.147315,79.52613359,72,30.81550889,,,,,,,,,,,,,,,,,,,,
79.52613359,79.52613359,71,70,0.197639764,15626.23066,,,,,0,30.81730611,,,0,30.81730611,32.14732778,79.52613359,71,30.81730611,,,,,,,,,,,,,,,,,,,,
79.52613359,79.4313603,70,70.46331939,0.197688769,15646.57325,,,,,0,30.81732111,,,0,30.81732111,32.14734083,79.52613359,70,30.81732111,,,,,,,,,,,,,,,,,,,,
79.4313603,79.4313603,70.46331939,70.5,0.197737774,15666.92178,,,,,0,30.81916667,,,0,30.81916667,32.14767722,79.4313603,70.46331939,30.81916667,,,,,,,,,,,,,,,,,,,,
79.4313603,79.4313603,70.5,70.5,0.197786779,15687.27617,,,,,0,30.81931278,,,0.1052,30.81931278,32.14949944,79.4313603,70.5,30.81931278,,,,,,,,,,,,,,,,,,,,
79.4313603,79.4313603,70.5,70.5,0.197835784,15707.63634,,,,,0,30.82107917,,,1.3769998,30.82107917,32.14951694,79.4313603,70.5,30.82107917,,,,,,,,,,,,,,,,,,,,
79.4313603,79.4313603,70.5,70.5,0.197884788,15728.00222,,,,,0,30.8210975,,,1.3901998,30.8210975,32.14953028,79.4313603,70.5,30.8210975,,,,,,,,,,,,,,,,,,,,
79.4313603,79.4313603,70.5,70.5,0.197933793,15748.37372,,,,,0,30.8211075,,,1.3973998,30.8211075,32.14953889,79.4313603,70.5,30.8211075,,,,,,,,,,,,,,,,,,,,
79.4313603,79.4313603,70.5,70.5,0.197982798,15768.75075,,,,,0,30.82111722,,,1.4044,30.82111722,32.14954722,79.4313603,70.5,30.82111722,,,,,,,,,,,,,,,,,,,,
79.4313603,79.4313603,70.5,70.5,0.198031803,15789.13326,,,,,0,30.8213875,,,1.5989998,30.8213875,32.14955583,79.4313603,70.5,30.8213875,,,,,,,,,,,,,,,,,,,,
79.4313603,80,70.5,70.5,0.198080808,15809.52114,,,,,0,30.82156056,,,1.7236,30.82156056,32.149565,79.4313603,70.5,30.82156056,,,,,,,,,,,,,,,,,,,,
80,85,70.5,70.5,0.198129813,15829.91431,,,,,0,30.82190639,,,1.9725998,30.82190639,32.15180472,80,70.5,30.82190639,,,,,,,,,,,,,,,,,,,,
85,84,70.5,70.5,0.198178818,15850.31271,,,,,0,30.82242528,,,2.3461998,30.82242528,32.15367833,85,70.5,30.82242528,,,,,,,,,,,,,,,,,,,,
84,83,70.5,70.5,0.198227823,15870.71624,,,,,0,30.82447139,,,3.8193998,30.82447139,32.15369889,84,70.5,30.82447139,,,,,,,,,,,,,,,,,,,,
83,84,70.5,70.5,0.198276828,15891.12482,,,,,0,30.82448639,,,3.8302,30.82448639,32.15371167,83,70.5,30.82448639,,,,,,,,,,,,,,,,,,,,
84,85,70.5,70.5,0.198325833,15911.53836,,,,,0,30.82449667,,,3.8375998,30.82449667,32.15372111,84,70.5,30.82449667,,,,,,,,,,,,,,,,,,,,
85,86,70.5,70.5,0.198374837,15931.95679,,,,,0,30.82450722,,,3.8452,30.82450722,32.15372944,85,70.5,30.82450722,,,,,,,,,,,,,,,,,,,,
86,87,70.5,70.5,0.198423842,15952.38002,,,,,0,30.82451806,,,3.853,30.82451806,32.15373861,86,70.5,30.82451806,,,,,,,,,,,,,,,,,,,,
87,88,70.5,70.5,0.198472847,15972.80797,,,,,0,30.82452861,,,3.8605998,30.82452861,32.15405361,87,70.5,30.82452861,,,,,,,,,,,,,,,,,,,,
88,87,70.5,70.5,0.198521852,15993.24054,,,,,0,30.82468944,,,3.9763998,30.82468944,32.15510167,88,70.5,30.82468944,,,,,,,,,,,,,,,,,,,,
87,86,70.5,70.5,0.198570857,16013.67766,,,,,0,30.82501944,,,4.2139998,30.82501944,32.15784111,87,70.5,30.82501944,,,,,,,,,,,,,,,,,,,,
86,85,70.5,61,0.198619862,16034.11923,,,,,0,30.82553889,,,4.588,30.82553889,32.15785806,86,70.5,30.82553889,,,,,,,,,,,,,,,,,,,,
85,80,61,63,0.198668867,16054.56518,,,,,0,30.82796778,,,6.3368,30.82796778,32.15787056,85,61,30.82796778,,,,,,,,,,,,,,,,,,,,
80,84.5,63,62,0.198717872,16075.01541,,,,,0,30.827985,,,6.3492,30.827985,32.15839167,80,63,30.827985,,,,,,,,,,,,,,,,,,,,
84.5,79,62,63,0.198766877,16095.46983,,,,,0,30.82799694,,,6.3578,30.82799694,32.16044944,84.5,62,30.82799694,,,,,,,,,,,,,,,,,,,,
79,83,63,65,0.198815882,16115.92837,,,,,0,30.82918111,,,7.2104,30.82918111,32.16046583,79,63,30.82918111,,,,,,,,,,,,,,,,,,,,
83,84,65,66.22109248,0.198864886,16136.39092,,,,,0,30.83349833,,,10.3188,30.83349833,32.16048,83,65,30.83349833,,,,,,,,,,,,,,,,,,,,
84,85,66.22109248,67,0.198913891,16156.8574,,,,,0,30.83583333,,,12,30.83583333,32.16049139,84,66.22109248,30.83583333,,,,,,,,,,,,,,,,,,,,
85,84,67,69,0.198962896,16177.32772,,,,,0.08936665,30.83732278,,,15.7533993,30.83732278,32.16050306,85,67,30.83732278,,,,,,,,,,,,,,,,,,,,
84,83,69,69.48395896,0.199011901,16197.80179,,,,,0.6274,30.84629,,,38.3508,30.84629,32.16114278,84,69,30.84629,,,,,,,,,,,,,,,,,,,,
83,82,69.48395896,70,0.199060906,16218.27952,,,,,1,30.8525,,,54,30.8525,32.16235278,83,69.48395896,30.8525,,,,,,,,,,,,,,,,,,,,
82,80,70,71.78216943,0.199109911,16238.76082,,,,,1,30.85912167,,,49.6297,30.85912167,32.16526917,82,70,30.85912167,,,,,,,,,,,,,,,,,,,,
80,81,71.78216943,72,0.199158916,16259.2456,,,,,1,30.86916667,,,43,30.86916667,32.16665,80,71.78216943,30.86916667,,,,,,,,,,,,,,,,,,,,
81,81,72,72.892708,0.199207921,16279.73375,,,,,1,30.87039444,,,44.47333333,30.87039444,32.16666139,81,72,30.87039444,,,,,,,,,,,,,,,,,,,,
81,73,72.892708,73,0.199256926,16300.2252,,,,,1,30.88583333,,,63,30.88583333,32.16667,81,72.892708,30.88583333,,,,,,,,,,,,,,,,,,,,
73,70,73,80,0.199305931,16320.71985,,,,,1,30.88768889,,,58.21266667,30.88768889,32.16667806,73,73,30.88768889,,,,,,,,,,,,,,,,,,,,
70,77.83333333,80,73.12845693,0.199354935,16341.2176,,,,,1,30.89784167,,,32.0185,30.89784167,32.16668917,70,80,30.89784167,,,,,,,,,,,,,,,,,,,,
77.83333333,86,73.12845693,72,0.19940394,16361.71836,,,,,1,30.9025,,,20,30.9025,32.16669389,77.83333333,73.12845693,30.9025,,,,,,,,,,,,,,,,,,,,
86,87,72,74,0.199452945,16382.22204,,,,,0.954100017,30.903265,,,19.12790032,30.903265,32.16669917,86,72,30.903265,,,,,,,,,,,,,,,,,,,,
87,86,74,73,0.19950195,16402.72853,,,,,0.802550017,30.90579083,,,16.24845032,30.90579083,32.16684806,87,74,30.90579083,,,,,,,,,,,,,,,,,,,,
86,84,73,73.5,0.199550955,16423.23775,,,,,0.787600017,30.90604,,,15.96440032,30.90604,32.16736722,86,73,30.90604,,,,,,,,,,,,,,,,,,,,
84,83,73.5,72,0.19959996,16443.74959,,,,,0.787100017,30.90604833,,,15.95490032,30.90604833,32.16788583,84,73.5,30.90604833,,,,,,,,,,,,,,,,,,,,
83,82,72,73,0.199648965,16464.26397,,,,,0.64655,30.90839083,,,13.28445,30.90839083,32.16857722,83,72,30.90839083,,,,,,,,,,,,,,,,,,,,
82,81,73,74,0.19969797,16484.78077,,,,,0.645600017,30.90840667,,,13.26640032,30.90840667,32.16973361,82,73,30.90840667,,,,,,,,,,,,,,,,,,,,
81,79,74,75,0.199746975,16505.2999,,,,,0.644866667,30.90841889,,,13.25246667,30.90841889,32.16974333,81,74,30.90841889,,,,,,,,,,,,,,,,,,,,
79,78,75,76,0.19979598,16525.82127,,,,,0.643566683,30.90844056,,,13.22776698,30.90844056,32.16975028,79,75,30.90844056,,,,,,,,,,,,,,,,,,,,
78,77,76,77.41185729,0.199844984,16546.34478,,,,,0.642883333,30.90845194,,,13.21478333,30.90845194,32.16975639,78,76,30.90845194,,,,,,,,,,,,,,,,,,,,
77,76,77.41185729,79.60799026,0.199893989,16566.87031,,,,,0,30.91916667,,,1,30.91916667,32.16996139,77,77.41185729,30.91916667,,,,,,,,,,,,,,,,,,,,
76,77,79.60799026,80,0.199942994,16587.39778,,,,,0,30.93583333,,,0,30.93583333,32.17065222,76,79.60799026,30.93583333,,,,,,,,,,,,,,,,,,,,
77,78,80,79.05226717,0.199991999,16607.92708,,,,,0.1785,30.93880833,,,4.8195,30.93880833,32.17220861,77,80,30.93880833,,,,,,,,,,,,,,,,,,,,
78,80,79.05226717,79.52613359,0.200041004,16628.45812,,,,,0.343483317,30.94155806,,,9.27404955,30.94155806,32.17327806,78,79.05226717,30.94155806,,,,,,,,,,,,,,,,,,,,
80,81,79.52613359,84,0.200090009,16648.99077,,,,,0.344383333,30.94157306,,,9.29835,30.94157306,32.17328972,80,79.52613359,30.94157306,,,,,,,,,,,,,,,,,,,,
81,78,84,81,0.200139014,16669.52496,,,,,0.345116667,30.94158528,,,9.31815,30.94158528,32.17329806,81,84,30.94158528,,,,,,,,,,,,,,,,,,,,
78,77,81,80.89460019,0.200188019,16690.06056,,,,,0.345783317,30.94159639,,,9.33614955,30.94159639,32.17359222,78,81,30.94159639,,,,,,,,,,,,,,,,,,,,
77,76,80.89460019,80,0.200237024,16710.59748,,,,,0.466849983,30.94361417,,,12.60494955,30.94361417,32.173765,77,80.89460019,30.94361417,,,,,,,,,,,,,,,,,,,,
76,75,80,87,0.200286029,16731.13561,,,,,0.467916667,30.94363194,,,12.63375,30.94363194,32.17411083,76,80,30.94363194,,,,,,,,,,,,,,,,,,,,
75,74,87,88,0.200335034,16751.67485,,,,,0.468566667,30.94364278,,,12.6513,30.94364278,32.17445806,75,87,30.94364278,,,,,,,,,,,,,,,,,,,,
74,73,88,91,0.200384038,16772.21508,,,,,0.469199983,30.94365333,,,12.66839955,30.94365333,32.17497611,74,88,30.94365333,,,,,,,,,,,,,,,,,,,,
73,72,91,92,0.200433043,16792.75621,,,,,0.4699,30.943665,,,12.6873,30.943665,32.17549389,73,91,30.943665,,,,,,,,,,,,,,,,,,,,
72,73,92,89,0.200482048,16813.29812,,,,,0.47116665,30.94368611,,,12.72149955,30.94368611,32.17660833,72,92,30.94368611,,,,,,,,,,,,,,,,,,,,
